#item,x,y,dx,dy,label
0,120.0,193.80952381,23.3105243276,28.4489519382,1
1,165.714285714,205.714285714,23.3105243276,28.4489519382,1
2,196.666666667,180.0,23.0774190843,25.348016177,1
3,214.761904762,195.714285714,25.3851609927,27.8828177947,1
4,223.80952381,180.952380952,22.8466448935,25.0945360152,1
5,251.428571429,217.619047619,33.4497727885,33.4008274362,1
6,324.761904762,222.380952381,19.7517563339,19.7228545928,1
7,477.142857143,235.714285714,19.7517563339,26.251119463,1
8,327.142857143,78.5714285714,46.5736082407,38.4342640058,1
9,162.380952381,61.9047619048,27.50124993,31.1317538447,1
10,346.19047619,140.0,30.251374923,34.2449292292,1
11,254.705882353,9.41176470588,29.6420011368,32.1237296901,1
