#item,x,y,dx,dy,label
0,229.375,21.875,36.6375717216,39.0649392777,1
1,31.875,207.5,36.2711960044,42.9714332055,1
2,310.625,271.25,36.2711960044,42.9714332055,1
3,261.25,243.75,21.4177785286,25.3742015935,1
4,110.0,224.375,28.5070632216,33.773062321,1
5,263.125,174.375,22.6312158574,26.8117924884,1
6,278.75,192.5,27.3837711875,39.2551453823,1
7,330.625,232.5,30.1221483063,38.8625939285,1
8,338.125,273.125,21.9590461153,28.3308309739,1
9,395.0,378.125,26.0416939281,33.5981273994,1
10,438.125,427.5,25.7812769888,30.2383146594,1
11,406.875,436.25,25.7812769888,30.2383146594,1
12,488.125,4.375,15.9252269514,38.661296671,1
