#item,x,y,dx,dy,label
0,205.714285714,334.285714286,42.9648653257,59.1838888549,1
1,367.857142857,440.0,42.9648653257,59.1838888549,1
2,382.857142857,46.4285714286,41.6887658607,51.1666267412,1
3,302.857142857,89.2857142857,30.3911103124,37.3004708944,1
4,108.571428571,76.4285714286,30.3911103124,37.3004708944,1
5,0.714285714286,190.0,23.8856557955,29.3160137827,1
6,70.7142857143,372.142857143,31.7918078638,39.0196143448,1
7,55.0,412.142857143,38.08340664,46.7415960237,1
8,60.7142857143,355.714285714,24.9865230965,30.6671611511,1
9,105.0,477.857142857,24.9865230965,30.6671611511,1
10,94.2857142857,463.571428571,27.4851754062,33.7338772662,1
11,42.7777777778,163.333333333,28.412295318,35.0769078,1
