#item,x,y,dx,dy,label
0,191.578947368,255.263157895,33.3900878536,33.880192665,1
1,218.421052632,370.526315789,27.0459711614,30.4921733985,1
2,224.210526316,362.631578947,29.7505682775,33.5413907383,1
3,254.210526316,363.157894737,26.7755114498,33.5413907383,1
4,285.263157895,359.473684211,29.4530625948,33.5413907383,1
5,282.105263158,387.894736842,32.3983688542,29.8853791478,1
6,268.421052632,406.842105263,23.6184108947,29.8853791478,1
7,263.157894737,438.947368421,25.9802519842,32.8739170626,1
8,331.052631579,318.421052632,25.9802519842,29.5865253563,1
9,415.789473684,428.421052632,28.5782771826,32.545177892,1
10,430.526315789,411.052631579,31.4361049009,35.7996956812,1
