#item,x,y,dx,dy,label
0,207.142857143,181.904761905,28.4158785794,42.5783666644,1
1,230.476190476,286.666666667,45.3064160448,61.715596767,1
2,270.476190476,262.380952381,42.6550913467,58.1040092646,1
3,298.571428571,225.714285714,34.5506239908,42.3578227539,1
4,320.476190476,243.333333333,38.0056863899,38.1220404785,1
5,383.80952381,153.80952381,41.8062550289,46.127668979,1
6,411.428571429,58.0952380952,41.8062550289,46.127668979,1
7,446.19047619,39.5238095238,41.8062550289,46.127668979,1
8,394.285714286,460.952380952,36.8768794984,36.6198799767,1
9,121.428571429,394.285714286,29.8702723937,36.6198799767,1
