#item,x,y,dx,dy,label
0,110.476190476,242.380952381,19.9491734426,29.663227387,1
1,167.142857143,297.142857143,19.9491734426,26.6969046483,1
2,422.857142857,236.19047619,23.8971148669,26.6969046483,1
3,406.666666667,207.619047619,28.9155089889,29.072929162,1
4,456.666666667,237.142857143,28.34009036,35.1782442861,1
5,453.80952381,83.8095238095,37.7206602692,46.8222431447,1
6,425.238095238,153.80952381,24.7485252026,30.7200737273,1
7,469.523809524,292.857142857,29.0562977992,40.888418131,1
8,368.571428571,69.0476190476,28.7657348213,40.4795339497,1
9,275.238095238,17.619047619,31.6423083034,36.0672647492,1
10,199.523809524,137.619047619,22.6082046224,32.4605382743,1
11,123.333333333,120.952380952,27.3559275931,32.4605382743,1
12,117.368421053,163.157894737,30.4729167761,34.2008044626,1
