#item,x,y,dx,dy,label
0,59.5238095238,104.761904762,33.3324675435,42.776546664,1
1,180.476190476,74.7619047619,26.9992987103,31.184102518,1
2,243.80952381,210.0,32.6691514394,31.184102518,1
3,268.095238095,202.857142857,32.6691514394,31.184102518,1
4,293.80952381,311.904761905,32.6691514394,37.7327640468,1
5,412.857142857,357.619047619,35.9360665834,41.5060404515,1
6,238.095238095,389.523809524,35.9360665834,41.5060404515,1
7,203.333333333,381.904761905,35.9360665834,41.5060404515,1
8,161.428571429,377.142857143,35.9360665834,41.5060404515,1
9,93.8095238095,470.476190476,35.9360665834,27.2321131402,1
10,14.2857142857,291.904761905,35.9360665834,39.8705368486,1
11,172.857142857,415.714285714,35.9360665834,39.8705368486,1
