#item,x,y,dx,dy,label
0,125.294117647,69.4117647059,37.3608984829,49.2135427295,1
1,141.764705882,75.8823529412,37.3608984829,39.8629696109,1
2,208.235294118,105.294117647,44.7546202927,43.849266572,1
3,66.4705882353,236.470588235,44.7546202927,43.849266572,1
4,2.35294117647,311.176470588,32.6261181934,39.4643399148,1
5,327.647058824,308.823529412,52.5446896116,63.5577140762,1
6,198.823529412,17.0588235294,34.4745708542,46.3335735615,1
7,184.705882353,44.1176470588,37.9220279396,46.3335735615,1
8,478.823529412,377.647058824,21.9469659703,41.2832140433,1
9,168.235294118,405.882352941,32.1325528771,45.4115354477,1
10,341.764705882,132.941176471,31.8773847101,39.546413347,1
11,335.882352941,92.3529411765,35.0651231811,35.2358542922,1
12,362.352941176,109.411764706,35.0651231811,35.2358542922,1
