#item,x,y,dx,dy,label
0,12.9411764706,147.058823529,27.8979797596,40.2410453122,1
1,24.7058823529,156.470588235,27.8979797596,40.2410453122,1
2,53.5294117647,82.3529411765,30.6877777356,36.216940781,1
3,64.1176470588,201.764705882,27.618999962,29.3357220326,1
4,97.0588235294,194.705882353,30.3808999582,32.2692942358,1
5,138.235294118,280.588235294,33.418989954,35.4962236594,1
6,277.647058824,335.294117647,26.7986880441,28.4644217525,1
7,300.588235294,337.058823529,26.7986880441,28.4644217525,1
8,337.647058824,324.117647059,26.7986880441,28.4644217525,1
9,338.235294118,401.764705882,26.7986880441,28.4644217525,1
10,449.411764706,272.941176471,29.4785568486,31.3108639277,1
11,456.470588235,224.705882353,29.4785568486,31.3108639277,1
