#item,x,y,dx,dy,label
0,185.0,171.0,36.089931335,40.7021910309,1
1,285.0,141.0,32.1561288195,32.968774735,1
2,74.0,86.0,23.4418179094,32.968774735,1
3,275.0,305.0,17.0890852559,15.611174125,1
4,308.0,300.0,17.0890852559,15.611174125,1
5,359.0,263.0,12.4579431516,11.3805459371,1
6,345.0,265.0,12.4579431516,11.3805459371,1
7,303.0,251.0,12.4579431516,11.3805459371,1
8,226.0,280.0,12.4579431516,11.3805459371,1
9,287.0,230.0,11.2121488364,11.3805459371,1
10,369.0,239.0,11.2121488364,11.3805459371,1
11,386.0,216.0,11.2121488364,11.3805459371,1
12,407.0,189.0,11.2121488364,11.3805459371,1
13,433.0,204.0,11.2121488364,11.3805459371,1
14,448.0,214.0,11.2121488364,11.3805459371,1
