#item,x,y,dx,dy,label
0,296.315789474,198.421052632,32.5405291454,34.0174225177,1
1,208.421052632,374.736842105,32.5405291454,34.0174225177,1
2,131.052631579,385.263157895,32.5405291454,30.615680266,1
3,51.5789473684,428.947368421,32.5405291454,40.749470434,1
4,136.315789474,447.368421053,32.5405291454,40.749470434,1
5,192.631578947,473.684210526,29.2864762309,29.4093003069,1
6,398.421052632,434.210526316,26.3578286078,29.4093003069,1
7,378.421052632,426.315789474,23.2499770366,28.8240552308,1
8,432.631578947,343.157894737,20.924979333,25.9416497077,1
9,397.894736842,350.0,18.8324813997,21.0127362633,1
10,283.157894737,14.7368421053,27.5726360173,30.764747163,1
11,292.105263158,4.73684210526,22.333835174,27.6882724467,1
