#item,x,y,dx,dy,label
0,71.875,15.625,33.6978136918,48.9562171678,1
1,136.25,93.125,36.6969191103,48.4666549961,1
2,67.5,335.625,36.6969191103,53.3133204957,1
3,275.625,241.875,36.6969191103,53.3133204957,1
4,319.375,156.875,33.0272271993,43.1837896016,1
5,465.0,199.375,33.0272271993,43.1837896016,1
6,294.375,329.375,42.2270699724,51.7298615637,1
7,238.125,372.5,34.2039266777,46.5568754073,1
8,234.375,407.5,36.8755953905,46.5568754073,1
9,105.0,400.625,33.1880358514,46.0913066533,1
10,71.875,430.0,33.1880358514,50.7004373186,1
11,43.75,371.25,29.5705399436,33.2645569247,1
12,1.875,386.875,21.1279408389,48.7026377935,1
13,1.875,354.375,25.3091603309,48.7026377935,1
14,1.25,290.0,18.4503778812,64.8232109031,1
15,178.125,1.25,34.19243535,27.9042667407,1
