#item,x,y,dx,dy,label
0,6.19047619048,78.5714285714,26.3659817023,32.8092212167,1
1,71.4285714286,85.7142857143,23.729383532,29.528299095,1
2,13.8095238095,222.857142857,23.729383532,26.5754691855,1
3,36.6666666667,255.714285714,23.729383532,26.5754691855,1
4,288.571428571,293.333333333,23.729383532,26.5754691855,1
5,309.047619048,273.80952381,28.7125540738,29.2330161041,1
6,319.047619048,298.095238095,25.8412986664,29.2330161041,1
7,475.238095238,458.571428571,23.2571687997,29.2330161041,1
8,309.047619048,460.0,30.9552916725,35.3719494859,1
9,385.714285714,338.095238095,30.9552916725,35.3719494859,1
