#item,x,y,dx,dy,label
0,44.7619047619,41.9047619048,31.1878521432,43.1505958688,1
1,155.238095238,36.6666666667,34.3066373576,46.5210889121,1
2,75.7142857143,104.285714286,34.3066373576,46.5210889121,1
3,205.238095238,240.476190476,34.3066373576,46.5210889121,1
4,235.714285714,267.142857143,34.3066373576,46.5210889121,1
5,278.095238095,201.428571429,34.3066373576,41.8689800209,1
6,391.904761905,91.9047619048,30.8759736218,37.6820820188,1
7,340.476190476,60.4761904762,30.8759736218,37.6820820188,1
8,360.0,17.6470588235,36.5950631318,39.6589255433,1
9,380.588235294,10.0,36.5950631318,39.6589255433,1
10,130.0,1.76470588235,36.5950631318,39.6589255433,1
11,67.0588235294,31.1764705882,36.5950631318,39.6589255433,1
