#item,x,y,dx,dy,label
0,0.0,422.666666667,27.0629191078,39.6866532966,1
1,14.6666666667,426.666666667,27.0629191078,43.21876544,1
2,34.0,444.0,27.0629191078,38.896888896,1
3,63.3333333333,372.0,29.4715189083,42.7865777856,1
4,46.6666666667,472.666666667,35.6605378791,26.6964529526,1
5,310.0,330.666666667,28.8850356821,28.7817128928,1
6,414.666666667,411.333333333,33.9128166971,28.7817128928,1
7,413.333333333,429.333333333,30.5215350274,28.7817128928,1
8,270.666666667,211.333333333,30.5215350274,28.7817128928,1
9,245.333333333,162.0,24.7224433722,25.9035416035,1
10,262.666666667,148.666666667,29.9141564803,31.3432853402,1
11,288.0,172.0,24.2304667491,27.9268672381,1
12,8.66666666667,136.666666667,29.3188647664,37.170660294,1
13,432.0,17.3333333333,38.2468431649,40.8877263234,1
14,120.0,211.333333333,25.0937538005,26.2925911397,1
15,108.0,222.666666667,30.3634420986,31.814035279,1
16,86.0,282.666666667,30.3634420986,31.814035279,1
17,98.6666666667,254.666666667,27.0538269098,28.6326317511,1
18,174.666666667,139.333333333,27.0538269098,28.6326317511,1
19,390.526315789,237.894736842,34.7144719493,35.0651231811,1
