#item,x,y,dx,dy,label
0,197.894736842,64.2105263158,30.4980641896,28.694031919,1
1,63.1578947368,17.8947368421,33.5478706086,31.5634351109,1
2,123.684210526,105.263157895,33.2123919025,34.3725808358,1
3,72.6315789474,422.105263158,26.902037441,33.6885664772,1
4,47.8947368421,388.421052632,26.902037441,33.6885664772,1
5,360.526315789,24.2105263158,26.902037441,30.3197098294,1
6,364.736842105,260.526315789,29.5922411851,33.3516808124,1
7,403.157894737,346.315789474,29.2963187733,36.6868488936,1
8,395.263157895,341.578947368,21.3570163857,29.7163476038,1
9,425.789473684,331.052631579,23.4927180243,32.6879823642,1
10,473.684210526,350.526315789,25.3277342291,26.477265715,1
11,471.052631579,336.315789474,25.3277342291,26.477265715,1
12,477.894736842,323.684210526,25.3277342291,26.477265715,1
