#item,x,y,dx,dy,label
0,256.315789474,263.684210526,31.3319132536,45.8422358766,1
1,240.526315789,284.210526316,28.1987219283,37.13221106,1
2,208.947368421,303.157894737,41.2857487752,47.9550612022,1
3,252.105263158,308.421052632,24.3788217943,25.4852856804,1
4,165.789473684,321.578947368,24.3788217943,28.0338142484,1
5,144.210526316,302.105263158,29.4983743711,40.6338643667,1
6,113.157894737,313.684210526,23.8936832406,29.6220871233,1
7,74.7368421053,312.105263158,26.2830515646,32.5842958356,1
8,71.5789473684,299.473684211,23.6547464082,32.5842958356,1
9,72.1052631579,254.210526316,19.1603445906,29.3258662521,1
10,51.0526315789,258.947368421,19.1603445906,29.3258662521,1
