#item,x,y,dx,dy,label
0,93.75,221.25,24.9396183412,30.1769381929,1
1,236.25,323.75,26.480897674,27.9811891115,1
2,162.5,223.125,21.2350318448,22.2137343931,1
3,201.25,182.5,25.4374446468,24.4351078324,1
4,411.25,387.5,30.7793080227,26.8786186156,1
5,339.375,340.0,22.2137343931,19.5945129708,1
6,295.625,427.5,32.5231285249,44.8305661654,1
7,69.375,460.625,19.2045821626,23.5865529044,1
8,442.5,458.125,21.1250403789,23.5865529044,1
9,478.75,147.5,21.1250403789,25.9452081948,1
10,399.0,322.5,15.4001544362,22.6571486096,1
