#item,x,y,dx,dy,label
0,304.666666667,168.666666667,45.3380867435,54.8222296693,1
1,356.666666667,266.0,45.3380867435,54.8222296693,1
2,4.66666666667,105.333333333,32.7209505837,39.5657513747,1
3,118.0,134.0,35.993045642,47.3958135717,1
4,91.3333333333,130.666666667,35.993045642,47.3958135717,1
5,130.666666667,42.0,39.5923502062,52.1353949289,1
6,154.0,88.6666666667,28.8628233003,38.0067029031,1
7,170.0,58.6666666667,34.5747760315,45.5282294077,1
8,323.333333333,4.0,34.5747760315,44.6222176425,1
9,399.333333333,24.6666666667,34.5747760315,44.6222176425,1
10,274.0,135.333333333,41.8354789981,43.2968931563,1
11,269.333333333,101.333333333,33.8867379884,35.0704834566,1
12,67.3333333333,22.0,37.2754117873,38.5775318022,1
13,478.0,162.0,22.0107579063,53.7132154652,1
14,229.333333333,236.0,41.2025952054,48.0914965652,1
15,180.666666667,106.0,23.845559006,40.749470434,1
