#item,x,y,dx,dy,label
0,38.0952380952,62.380952381,38.048680187,42.862876725,1
1,28.5714285714,58.0952380952,30.8194309514,34.7189301472,1
2,20.0,61.4285714286,37.2915114512,42.0099054781,1
3,213.80952381,266.666666667,33.5623603061,37.8089149303,1
4,306.666666667,282.380952381,33.5623603061,37.8089149303,1
5,375.238095238,407.142857143,36.9185963367,41.5898064234,1
6,366.19047619,370.476190476,29.9040630327,33.6877432029,1
7,336.19047619,434.285714286,36.1839162696,40.7621692755,1
8,259.047619048,445.714285714,29.3089721784,33.0173571132,1
9,293.80952381,473.333333333,23.7402674645,26.7440592617,1
