#item,x,y,dx,dy,label
0,200.666666667,346.666666667,64.8402970179,68.8705938826,1
1,123.333333333,226.666666667,64.8402970179,68.8705938826,1
2,79.3333333333,226.666666667,64.8402970179,68.8705938826,1
3,98.0,192.0,64.8402970179,68.8705938826,1
4,288.0,71.3333333333,64.8402970179,68.8705938826,1
5,414.0,354.0,64.8402970179,68.8705938826,1
6,431.333333333,388.666666667,64.8402970179,68.8705938826,1
7,382.0,426.666666667,64.8402970179,68.8705938826,1
8,87.8947368421,90.0,49.1830077665,49.1830077665,1
9,165.789473684,106.315789474,49.1830077665,49.1830077665,1
