#item,x,y,dx,dy,label
0,302.666666667,63.3333333333,31.6261766012,33.5919738949,1
1,270.0,64.6666666667,31.6261766012,33.5919738949,1
2,217.333333333,84.0,31.6261766012,33.5919738949,1
3,214.666666667,34.6666666667,31.6261766012,33.5919738949,1
4,174.666666667,42.6666666667,31.6261766012,33.5919738949,1
5,339.333333333,7.33333333333,31.6261766012,33.5919738949,1
6,357.333333333,35.3333333333,31.6261766012,33.5919738949,1
7,105.333333333,244.666666667,38.2676736875,40.6462884128,1
8,91.3333333333,282.0,42.0944410562,44.7109172541,1
9,64.0,254.0,34.0964972556,36.2158429758,1
10,448.0,108.666666667,27.618162777,29.3348328104,1
11,455.333333333,48.6666666667,27.618162777,29.3348328104,1
12,428.947368421,222.105263158,30.4772701432,30.1724974418,1
13,231.578947368,176.315789474,19.9961369409,19.7961755715,1
14,293.157894737,42.1052631579,35.4243763552,35.0701325917,1
