#item,x,y,dx,dy,label
0,3.68421052632,110.0,37.7390768169,39.6573266468,1
1,9.47368421053,2.10526315789,37.7390768169,28.9101911255,1
2,66.8421052632,20.5263157895,27.5117869995,28.9101911255,1
3,40.5263157895,6.31578947368,27.5117869995,28.9101911255,1
4,155.789473684,97.8947368421,27.5117869995,31.8012102381,1
5,160.0,127.894736842,30.2629656995,34.9813312619,1
6,150.0,152.631578947,33.2892622694,38.4794643881,1
7,93.1578947368,264.736842105,33.2892622694,38.4794643881,1
8,107.894736842,265.263157895,29.9603360425,34.6315179492,1
9,103.684210526,305.263157895,36.2520066114,41.9041367186,1
10,257.368421053,31.5789473684,36.2520066114,37.7137230467,1
11,290.0,34.2105263158,39.4784351998,41.0702443979,1
12,279.473684211,308.421052632,43.4262787198,45.1772688377,1
