#item,x,y,dx,dy,label
0,66.1538461538,48.4615384615,25.5195631378,34.3211656011,1
1,294.615384615,61.5384615385,25.5195631378,30.889049041,1
2,263.846153846,102.307692308,22.967606824,30.889049041,1
3,307.692307692,300.769230769,27.7908042571,37.3757493396,1
4,303.846153846,446.923076923,33.6268731511,40.7021910309,1
5,322.307692308,476.923076923,30.264185836,32.968774735,1
6,403.076923077,443.076923077,26.9653895798,32.968774735,1
7,348.461538462,437.692307692,32.6281213916,39.8922174293,1
8,235.625,141.875,22.624356815,26.9335216206,1
9,323.125,413.125,36.4367528941,47.7143764957,1
10,370.0,1.25,32.7930776047,31.3054024188,1
