#item,x,y,dx,dy,label
0,22.380952381,364.761904762,45.8494071261,49.0532386654,1
1,50.4761904762,433.80952381,55.4777826226,58.7608745973,1
2,366.666666667,420.0,40.4433035319,42.8366775814,1
3,183.333333333,137.619047619,32.7590758608,34.697708841,1
4,267.142857143,115.238095238,39.6384817916,41.9842276976,1
5,260.0,91.9047619048,39.6384817916,41.9842276976,1
6,379.047619048,142.380952381,43.6023299708,46.1826504673,1
7,416.666666667,145.238095238,47.9625629678,50.8009155141,1
8,55.8823529412,20.5882352941,35.0533425214,40.3358097439,1
9,461.764705882,27.0588235294,35.0533425214,40.3358097439,1
