#item,x,y,dx,dy,label
0,384.210526316,30.5263157895,31.3472344258,36.2224771305,1
1,81.5789473684,87.8947368421,34.4819578683,39.8447248436,1
2,294.210526316,234.736842105,41.7231690207,43.8291973279,1
3,412.631578947,280.0,37.5508521186,43.3909053547,1
4,418.421052632,461.052631579,44.9821657529,57.1757620768,1
5,182.105263158,405.263157895,40.4839491776,50.9436040104,1
6,162.631578947,425.789473684,40.4839491776,50.9436040104,1
7,272.105263158,476.842105263,36.4355542598,45.8492436094,1
8,310.0,480.0,29.5127989505,41.2643192484,1
9,314.736842105,462.631578947,26.5615190554,33.0898576053,1
10,141.578947368,98.4210526316,29.217670961,36.3988433658,1
11,478.947368421,19.4736842105,29.217670961,36.3988433658,1
