#item,x,y,dx,dy,label
0,66.8421052632,361.578947368,32.4637540566,44.5169374023,1
1,107.894736842,298.947368421,32.4637540566,40.0652436621,1
2,95.2631578947,410.526315789,39.2811424084,48.4789448311,1
3,194.210526316,201.052631579,39.2811424084,48.4789448311,1
4,169.473684211,58.4210526316,39.2811424084,39.2679453132,1
5,250.0,11.0526315789,31.8177253508,39.2679453132,1
6,278.947368421,136.315789474,38.4994476745,47.514213829,1
7,267.894736842,172.631578947,25.2594876193,31.1740756932,1
8,356.315789474,118.421052632,36.9824158233,45.6419642224,1
9,451.578947368,199.473684211,44.3012359148,55.2267767091,1
