#item,x,y,dx,dy,label
0,92.8571428571,155.238095238,43.4932425677,52.4968704201,1
1,46.6666666667,204.285714286,38.3649543365,38.2702185363,1
2,67.1428571429,216.19047619,50.5531166797,50.9376608718,1
3,406.666666667,170.952380952,40.5385442654,50.9376608718,1
4,430.476190476,220.476190476,32.836220855,37.1335547755,1
5,382.857142857,248.571428571,23.9376050033,33.420199298,1
6,427.619047619,101.904761905,28.6748570335,35.6703445545,1
7,123.333333333,116.666666667,34.6965770105,43.1611169109,1
8,3.125,383.75,30.18708,45.09428,1
9,3.125,431.25,33.205788,60.02048668,1
