#item,x,y,dx,dy,label
0,160.0,166.0,44.9972832723,47.794192263,1
1,86.6666666667,254.666666667,44.9972832723,47.794192263,1
2,197.333333333,410.0,44.9972832723,47.794192263,1
3,228.0,417.333333333,54.4467127595,57.8309726383,1
4,372.0,326.0,42.7919686645,45.4518012852,1
5,291.333333333,156.0,42.7919686645,45.4518012852,1
6,327.333333333,141.333333333,42.7919686645,45.4518012852,1
7,362.0,115.333333333,31.1953451564,33.1343631369,1
8,320.0,134.666666667,22.741406619,24.1549507268,1
9,423.333333333,283.333333333,30.2688122099,32.1502394174,1
10,417.333333333,290.0,30.2688122099,32.1502394174,1
11,401.333333333,293.333333333,24.51773789,26.0416939281,1
12,411.333333333,258.0,24.51773789,26.0416939281,1
