#item,x,y,dx,dy,label
0,334.210526316,223.684210526,46.8817445402,61.4349788274,1
1,87.3684210526,314.210526316,51.5699189942,67.5784767101,1
2,87.3684210526,403.157894737,51.0542198042,74.3363243811,1
3,113.684210526,374.736842105,55.5980453668,73.5929611373,1
4,120.526315789,345.789473684,53.9467278214,48.2843418022,1
5,163.157894737,372.631578947,39.3271645818,58.4240535806,1
6,183.684210526,343.684210526,52.3444560583,84.6832702789,1
7,187.894736842,304.736842105,34.3431976199,50.004624267,1
8,224.736842105,214.210526316,30.9088778579,45.0041618403,1
9,215.789473684,291.052631579,30.5997890793,40.5037456563,1
10,216.842105263,268.421052632,30.2937911885,32.8080339816,1
