#item,x,y,dx,dy,label
0,395.789473684,0.0,61.4650202703,44.9959193181,1
1,221.578947368,11.0526315789,49.7866664189,58.697766197,1
2,268.421052632,23.1578947368,49.7866664189,58.697766197,1
3,252.105263158,74.7368421053,54.7653330608,71.0242970984,1
4,239.473684211,156.842105263,39.9239278013,51.7767125847,1
5,151.052631579,168.421052632,35.9315350212,51.2589454589,1
6,164.736842105,101.578947368,39.5246885233,56.3848400048,1
7,123.157894737,55.2631578947,35.572219671,41.1045483635,1
8,132.631578947,0.0,32.0149977039,33.2946841744,1
9,396.842105263,303.684210526,62.388173482,77.7220524349,1
10,444.210526316,290.0,54.4816641073,85.4942576784,1
11,491.052631579,292.105263158,54.4816641073,85.4942576784,1
12,373.684210526,335.263157895,34.5346607918,46.8989220629,1
13,367.368421053,323.157894737,31.0811947126,42.2090298566,1
