#item,x,y,dx,dy,label
0,232.666666667,80.6666666667,33.8350238521,35.9381170953,1
1,208.0,106.666666667,27.4063693202,29.1098748472,1
2,198.0,128.0,30.1470062522,32.0208623319,1
3,268.666666667,154.0,27.132305627,28.8187760987,1
4,253.333333333,164.0,29.5470808278,31.3836471715,1
5,295.333333333,163.333333333,35.7519678016,37.9742130775,1
6,299.333333333,228.0,28.9590939193,30.7591125928,1
7,303.684210526,33.6842105263,30.9558099109,37.4565299922,1
8,355.263157895,5.78947368421,34.051390902,33.0400305408,1
9,382.105263158,2.63157894737,34.051390902,33.0400305408,1
