#item,x,y,dx,dy,label
0,108.421052632,59.4736842105,41.3614934081,51.778282084,1
1,126.842105263,113.157894737,41.3614934081,51.778282084,1
2,79.4736842105,194.736842105,30.1525286945,41.9404084881,1
3,57.8947368421,225.789473684,36.4845597203,45.6731048435,1
4,212.631578947,168.421052632,36.4845597203,45.6731048435,1
5,246.842105263,161.052631579,32.5077427108,40.6947364156,1
6,264.736842105,181.578947368,29.2569684397,32.9627364966,1
7,277.894736842,166.315789474,26.3312715958,29.666462847,1
8,281.578947368,161.052631579,26.3312715958,29.666462847,1
9,324.210526316,155.789473684,31.8608386309,35.8964200448,1
10,262.105263158,71.5789473684,41.9827084555,52.5559485876,1
11,392.105263158,5.78947368421,37.78443761,42.570318356,1
12,324.210526316,130.0,27.5448550177,34.4819578683,1
