#item,x,y,dx,dy,label
0,33.5294117647,237.058823529,25.2134825786,26.3844124045,1
1,38.2352941176,269.411764706,22.6921343208,26.3844124045,1
2,183.529411765,335.294117647,27.1829077028,31.6058876193,1
3,211.764705882,314.117647059,27.1829077028,31.6058876193,1
4,208.235294118,281.176470588,27.1829077028,31.6058876193,1
5,194.117647059,288.235294118,24.4646169326,28.4452988574,1
6,227.647058824,381.764705882,24.4646169326,28.4452988574,1
7,309.411764706,300.588235294,29.6021864884,34.4188116174,1
8,294.705882353,263.529411765,29.6021864884,34.4188116174,1
9,327.058823529,331.764705882,29.6021864884,34.4188116174,1
10,441.176470588,244.117647059,26.6419678396,30.9769304557,1
11,370.588235294,143.529411765,26.6419678396,30.9769304557,1
12,354.705882353,96.4705882353,23.9777710556,22.5821823022,1
13,408.823529412,81.7647058824,23.9777710556,27.3244405857,1
14,435.294117647,66.4705882353,23.9777710556,30.0568846442,1
