#item,x,y,dx,dy,label
0,433.0,136.0,25.8836297837,28.1131324197,1
1,424.0,115.0,28.1872728344,30.615201205,1
2,448.0,23.0,22.6033740859,27.0053628309,1
3,453.0,37.0,22.6033740859,27.0053628309,1
4,268.0,33.0,36.4029599991,39.5385517208,1
5,268.0,70.0,36.4029599991,39.5385517208,1
6,238.0,35.0,38.8539312526,31.7059646249,1
7,219.0,18.0,31.4716843146,31.0750159288,1
8,76.0,120.0,38.0807380207,37.6007692739,1
9,22.0,37.0,40.6446722228,33.1672625688,1
10,363.0,81.0,29.6299660504,32.1821617033,1
11,372.0,122.0,23.7602697758,25.8068754698,1
12,282.0,150.0,42.0927672843,31.2263193185,1
13,275.0,137.0,24.8553581537,20.0798851016,1
14,90.5555555556,66.1111111111,41.786939558,45.9656335138,1
