#item,x,y,dx,dy,label
0,263.636363636,77.2727272727,35.5255164974,39.0649392777,1
1,283.636363636,94.5454545455,35.5255164974,39.0649392777,1
2,270.909090909,44.5454545455,38.300414591,31.642600815,1
3,363.636363636,142.727272727,38.300414591,46.3279318532,1
4,289.090909091,185.454545455,38.300414591,46.3279318532,1
5,437.272727273,154.545454545,38.300414591,46.3279318532,1
6,376.363636364,115.454545455,38.300414591,46.3279318532,1
7,58.1818181818,144.545454545,29.2078548415,32.442268911,1
8,33.6363636364,157.272727273,25.7639566771,28.6170009837,1
9,139.090909091,159.090909091,25.7639566771,28.6170009837,1
10,12.7272727273,403.636363636,34.2918263373,38.0892283093,1
11,360.909090909,402.727272727,34.2918263373,38.0892283093,1
12,404.545454545,415.454545455,41.4931098681,46.0879662543,1
13,448.181818182,331.818181818,32.9405915552,41.4791696288,1
14,473.636363636,341.818181818,32.9405915552,41.4791696288,1
