#item,x,y,dx,dy,label
0,86.1904761905,219.523809524,40.803186733,40.7161093222,1
1,90.0,86.6666666667,40.803186733,54.1931415078,1
2,146.666666667,83.3333333333,40.803186733,48.7738273571,1
3,115.238095238,290.0,49.3718559469,59.016331102,1
4,107.142857143,317.142857143,39.991203317,53.1146979918,1
5,144.761904762,346.666666667,26.2382284963,34.8485533524,1
6,170.476190476,250.952380952,56.2439729989,56.1239436596,1
7,271.904761905,67.619047619,41.0018563162,50.5115492937,1
8,409.523809524,100.0,45.1020419478,50.5115492937,1
9,456.666666667,85.7142857143,40.1859193755,55.562704223,1
