#item,x,y,dx,dy,label
0,64.2857142857,198.571428571,37.827316027,48.0433238658,1
1,83.3333333333,240.476190476,30.6401259819,38.9150923313,1
2,62.8571428571,70.4761904762,48.8527670021,51.7959878929,1
3,325.238095238,194.761904762,21.0295143122,22.2964743975,1
4,350.952380952,250.0,21.0295143122,29.676607423,1
5,216.19047619,438.095238095,21.0295143122,29.676607423,1
6,107.142857143,470.952380952,30.7893119045,28.5072306809,1
7,438.571428571,326.19047619,22.2209542946,31.357953749,1
8,356.666666667,176.19047619,22.2209542946,31.357953749,1
9,124.285714286,331.904761905,22.2209542946,31.357953749,1
10,338.823529412,34.7058823529,21.7507454622,22.9830472361,1
