#item,x,y,dx,dy,label
0,70.5263157895,1.57894736842,36.1314916835,33.6769113664,1
1,241.052631579,35.2631578947,43.7191049371,40.7490627533,1
2,304.210526316,82.6315789474,35.412474999,36.674156478,1
3,345.263157895,81.0526315789,42.8490947488,48.8133022722,1
4,351.578947368,184.736842105,31.2369900719,35.5848973564,1
5,188.421052632,173.157894737,37.796757987,43.0577258013,1
6,263.157894737,248.421052632,37.796757987,43.0577258013,1
7,278.947368421,298.421052632,37.796757987,43.0577258013,1
8,247.894736842,317.894736842,30.6153739694,34.8767578991,1
9,133.684210526,366.315789474,33.6769113664,38.364433689,1
10,115.263157895,405.263157895,33.6769113664,38.364433689,1
11,14.2105263158,319.473684211,33.6769113664,38.364433689,1
12,431.578947368,375.263157895,40.7490627533,46.4209647636,1
