#item,x,y,dx,dy,label
0,200.0,291.333333333,26.6769923676,28.335161803,1
1,180.0,292.666666667,26.6769923676,28.335161803,1
2,166.0,268.0,26.6769923676,28.335161803,1
3,94.6666666667,324.0,32.2791607648,34.2855457817,1
4,22.6666666667,280.666666667,32.2791607648,34.2855457817,1
5,4.66666666667,355.333333333,39.0577845254,41.4855103958,1
6,238.666666667,360.0,28.4731249191,30.2429370786,1
7,227.333333333,374.666666667,23.0632311844,24.4967790336,1
8,192.666666667,135.333333333,25.3695543029,26.946456937,1
9,148.666666667,127.333333333,22.8325988726,24.2518112433,1
10,84.0,88.6666666667,22.8325988726,24.2518112433,1
11,478.947368421,321.578947368,20.1002505603,30.3295961816,1
