#item,x,y,dx,dy,label
0,242.631578947,25.7894736842,22.1551194178,24.9697367144,1
1,243.157894737,3.68421052632,24.1269250459,22.472763043,1
2,213.684210526,41.5789473684,23.4103312451,19.624769557,1
3,358.421052632,315.789473684,21.0692981206,26.1205682804,1
4,474.736842105,183.684210526,28.0432357986,26.1205682804,1
5,445.263157895,191.578947368,18.3991670074,26.1205682804,1
6,434.210526316,191.578947368,16.5592503067,23.5085114524,1
7,185.263157895,238.947368421,24.0019543903,28.1608458688,1
8,176.842105263,204.210526316,21.1718839481,25.3447612819,1
9,82.6315789474,201.578947368,21.1718839481,25.3447612819,1
10,121.052631579,289.473684211,23.2890723429,27.8792374101,1
11,22.6315789474,284.210526316,25.6179795772,30.6671611511,1
