#item,x,y,dx,dy,label
0,322.0,86.6666666667,29.6311442529,31.472935751,1
1,286.0,102.666666667,29.6311442529,31.472935751,1
2,400.0,155.333333333,29.6311442529,31.472935751,1
3,234.0,188.0,29.6311442529,31.472935751,1
4,172.0,240.0,29.6311442529,31.472935751,1
5,110.0,260.0,29.6311442529,31.472935751,1
6,11.3333333333,230.666666667,29.6311442529,31.472935751,1
7,221.333333333,51.3333333333,29.6311442529,31.472935751,1
8,28.0,162.666666667,29.6311442529,31.472935751,1
9,139.473684211,2.63157894737,26.2210401692,25.9588297675,1
