#item,x,y,dx,dy,label
0,183.157894737,47.8947368421,46.9835406633,48.3891834384,1
1,446.315789474,54.7368421053,51.6818947297,57.3857488124,1
2,356.842105263,164.210526316,56.8500842026,57.3857488124,1
3,212.105263158,183.157894737,33.5694062208,41.8342108842,1
4,136.315789474,213.157894737,36.9263468429,45.5574556529,1
5,227.894736842,226.842105263,48.6574779714,54.5732761267,1
6,228.947368421,266.315789474,52.4581135758,60.0306037393,1
7,290.526315789,292.105263158,52.4581135758,60.0306037393,1
8,183.684210526,287.894736842,51.93353244,54.0275433654,1
9,197.368421053,317.894736842,46.272777404,48.6247890289,1
10,135.263157895,436.842105263,33.7328547275,43.762310126,1
11,105.789473684,454.736842105,44.4494453459,47.6571557272,1
12,227.368421053,448.421052632,36.0040507302,38.602296139,1
13,224.210526316,431.578947368,26.2469529823,37.8341104459,1
14,127.894736842,73.6842105263,25.9844834525,30.6456294611,1
