#item,x,y,dx,dy,label
0,107.368421053,0.526315789474,73.5547624276,53.5493983979,1
1,170.526315789,10.0,53.6214218097,62.8703025365,1
2,157.368421053,83.6842105263,77.7220524349,73.8136199338,1
3,370.526315789,233.684210526,50.9934386025,48.4291160386,1
4,431.578947368,227.368421053,56.0927824628,47.9448248782,1
5,124.736842105,313.684210526,56.0927824628,77.2156199146,1
6,174.210526316,300.0,74.659493458,77.2156199146,1
7,158.421052632,375.789473684,74.659493458,77.2156199146,1
8,33.1578947368,452.105263158,54.4267707309,50.1545565437,1
9,3.68421052632,481.052631579,54.4267707309,50.1545565437,1
10,188.947368421,0.526315789474,54.4267707309,23.9887689157,1
