#item,x,y,dx,dy,label
0,93.1578947368,300.0,25.9065461243,29.0660408837,1
1,177.894736842,281.578947368,28.4972007367,31.9726449721,1
2,188.421052632,253.684210526,28.4972007367,31.9726449721,1
3,209.473684211,265.263157895,25.647480663,28.7753804749,1
4,114.210526316,392.105263158,31.0334516022,34.8182103746,1
5,90.0,414.736842105,31.0334516022,34.8182103746,1
6,164.736842105,42.6315789474,34.1367967625,38.300031412,1
7,361.052631579,185.263157895,30.7231170862,34.4700282708,1
8,408.421052632,252.631578947,30.7231170862,34.4700282708,1
9,435.789473684,204.736842105,24.8857248398,27.9207228994,1
10,457.368421053,227.894736842,24.6368675914,27.6415156704,1
11,444.210526316,231.578947368,24.6368675914,27.6415156704,1
12,475.789473684,317.894736842,22.1731808323,30.4056672374,1
13,351.176470588,28.8235294118,28.98918,32.2102,1
