#item,x,y,dx,dy,label
0,168.947368421,145.263157895,39.6189669194,45.1032482626,1
1,75.2631578947,117.368421053,32.0913632047,36.5336310927,1
2,150.0,122.105263158,28.8822268842,32.8802679835,1
3,13.6842105263,146.842105263,46.5151152193,52.95400039,1
4,58.9473684211,162.105263158,30.5185670954,42.8927403159,1
5,143.684210526,205.263157895,30.5185670954,34.7431196559,1
6,126.315789474,225.789473684,30.5185670954,34.7431196559,1
7,74.2105263158,195.789473684,30.2133814244,42.0391747836,1
8,98.9473684211,211.578947368,29.6121351341,30.6465584173,1
9,18.9473684211,237.368421053,39.4137518635,49.3565887966,1
10,1.05263157895,385.263157895,47.6906397548,59.7214724439,1
11,96.3157894737,371.578947368,47.6906397548,59.7214724439,1
12,46.3157894737,391.052631579,25.3447612819,35.2649322634,1
13,31.5789473684,447.894736842,25.0913136691,31.7384390371,1
14,116.315789474,420.0,25.0913136691,34.9122829408,1
15,135.789473684,282.105263158,20.323964072,28.278949182,1
16,121.052631579,306.315789474,20.323964072,28.278949182,1
17,133.157894737,306.842105263,20.323964072,28.278949182,1
18,318.421052632,345.789473684,18.2915676648,22.9059488374,1
19,352.105263158,343.684210526,18.2915676648,22.9059488374,1
20,465.789473684,366.315789474,18.2915676648,22.9059488374,1
21,420.0,361.578947368,18.2915676648,22.9059488374,1
22,348.421052632,111.052631579,18.2915676648,22.9059488374,1
