#item,x,y,dx,dy,label
0,187.142857143,136.19047619,27.4802394954,35.9339245138,1
1,281.904761905,54.7619047619,27.4802394954,32.3405320624,1
2,343.80952381,450.0,33.2510897894,39.1320437955,1
3,72.8571428571,430.476190476,23.7576675718,25.163610709,1
4,81.9047619048,445.238095238,23.7576675718,27.6799717799,1
5,17.1428571429,443.80952381,19.2437107332,22.4207771417,1
6,1.90476190476,361.904761905,25.6133789858,32.8262598131,1
7,436.666666667,415.714285714,41.2506029905,47.5803177225,1
8,1.90476190476,139.523809524,19.7300355335,22.7575184677,1
9,167.647058824,2.94117647059,31.5480082693,29.4048053033,1
