#item,x,y,dx,dy,label
0,280.0,112.631578947,34.4468707045,40.6396693287,1
1,255.263157895,168.947368421,34.4468707045,40.6396693287,1
2,337.368421053,276.315789474,37.8915577749,44.7036362616,1
3,244.210526316,272.105263158,30.6921617977,36.2099453719,1
4,233.157894737,414.210526316,33.7613779775,39.8309399091,1
5,278.421052632,414.210526316,37.1375157752,43.8140339,1
6,238.947368421,475.263157895,30.0813877779,23.2845739899,1
7,447.894736842,285.263157895,40.0383271324,41.250043182,1
8,473.157894737,243.684210526,23.4058094705,41.250043182,1
9,457.368421053,120.0,25.7463904176,33.4125349775,1
10,45.2631578947,360.526315789,25.7463904176,27.0641533317,1
11,73.6842105263,323.157894737,20.8545762383,21.9219641987,1
12,105.263157895,366.315789474,25.2340372483,26.5255766804,1
13,184.210526316,227.894736842,22.7106335235,23.8730190124,1
14,325.294117647,34.1176470588,34.726138722,42.8717762,1
15,284.705882353,50.5882352941,31.2535248498,34.726138722,1
