#item,x,y,dx,dy,label
0,381.578947368,11.0526315789,34.8984378563,39.2527656205,1
1,123.157894737,72.1052631579,46.4498207868,63.2169715594,1
2,49.4736842105,15.7894736842,46.4498207868,63.2169715594,1
3,64.2105263158,0.526315789474,50.0780162884,46.0851722668,1
4,146.315789474,181.578947368,32.527624622,41.0618884897,1
5,93.6842105263,325.263157895,47.623695209,60.1187109378,1
6,115.263157895,308.421052632,38.5751931193,48.6961558596,1
7,135.789473684,321.052631579,38.5751931193,53.5657714456,1
8,72.6315789474,409.473684211,46.6759836744,64.8145834492,1
9,1.57894736842,0.0,34.0267920986,20.3395030675,1
