#item,x,y,dx,dy,label
0,4.7619047619,194.285714286,37.1743493194,34.2407330363,1
1,31.4285714286,216.19047619,37.1743493194,37.66480634,1
2,57.1428571429,251.428571429,44.9809626765,45.5744156713,1
3,126.19047619,174.761904762,40.4828664088,45.5744156713,1
4,156.666666667,216.19047619,36.4345797679,41.0169741042,1
5,230.476190476,227.619047619,36.4345797679,41.0169741042,1
6,304.761904762,173.333333333,36.4345797679,41.0169741042,1
7,344.761904762,175.714285714,32.7911217912,36.9152766938,1
8,335.714285714,140.952380952,32.7911217912,36.9152766938,1
9,470.476190476,215.238095238,28.9247206208,44.6674847995,1
