#item,x,y,dx,dy,label
0,32.1052631579,124.736842105,39.4519128983,44.4788823377,1
1,341.578947368,4.73684210526,31.9560494477,36.0278946936,1
2,366.315789474,118.947368421,28.7604445029,29.1825947018,1
3,344.210526316,166.842105263,28.7604445029,29.1825947018,1
4,266.315789474,273.684210526,31.6364889532,38.8420335481,1
5,76.3157894737,378.947368421,34.8001378485,42.7262369029,1
6,162.105263158,408.421052632,46.3189834763,56.8686213177,1
7,218.947368421,391.578947368,46.3189834763,56.8686213177,1
8,301.578947368,429.473684211,33.7665389543,41.4572249406,1
9,382.105263158,375.789473684,24.6158068977,30.2223169817,1
