#item,x,y,dx,dy,label
0,96.8421052632,98.4210526316,32.0737338131,34.5209654601,1
1,1.05263157895,183.684210526,32.0737338131,37.9730620061,1
2,134.210526316,215.789473684,42.2632383082,45.0330516673,1
3,300.0,137.894736842,46.489562139,49.5363568341,1
4,387.894736842,322.631578947,37.6565453326,32.5008037188,1
5,414.736842105,304.736842105,37.6565453326,35.7508840907,1
6,456.315789474,307.368421053,30.5018017194,28.9582161135,1
7,445.789473684,406.842105263,30.5018017194,28.9582161135,1
8,98.4210526316,333.684210526,36.9071800805,35.0394414973,1
9,15.2631578947,393.157894737,25.1757677172,30.7703827655,1
