#item,x,y,dx,dy,label
0,23.3333333333,180.0,21.4309541888,25.1328910128,1
1,38.5714285714,261.428571429,23.5740496077,27.646180114,1
2,22.8571428571,274.285714286,23.5740496077,27.646180114,1
3,39.5238095238,314.761904762,25.9314545685,30.4107981254,1
4,4.28571428571,350.952380952,21.0044782005,24.6327464816,1
5,1.42857142857,360.952380952,18.9040303804,27.0960211298,1
6,7.14285714286,399.523809524,20.7944334185,24.3864190168,1
7,125.714285714,462.380952381,36.8386072613,29.5075670103,1
8,265.714285714,421.428571429,26.8553446935,29.5075670103,1
9,375.238095238,346.666666667,29.5408791628,35.7041560825,1
10,182.380952381,201.904761905,21.5353009097,26.0283297841,1
11,347.647058824,21.1764705882,24.6333484663,25.6438171821,1
12,253.529411765,462.941176471,22.1700136197,23.0794354639,1
13,192.352941176,134.117647059,22.1700136197,23.0794354639,1
