#item,x,y,dx,dy,label
0,97.3333333333,181.333333333,70.1166988389,74.4749625189,1
1,62.6666666667,116.0,51.1150734536,54.2922476763,1
2,85.3333333333,11.3333333333,51.1150734536,54.2922476763,1
3,142.666666667,0.0,37.2628885476,39.579048556,1
4,31.3333333333,438.666666667,54.5565951226,57.9476849908,1
5,318.666666667,244.0,44.1908420493,46.9376248426,1
6,193.684210526,54.2105263158,33.7789110512,38.294177523,1
7,413.684210526,70.5263157895,24.6248261564,27.9164554143,1
8,415.789473684,17.3684210526,24.6248261564,27.9164554143,1
9,110.0,407.368421053,32.447887178,40.872482372,1
10,70.0,353.157894737,32.447887178,40.872482372,1
