#item,x,y,dx,dy,label
0,386.315789474,125.789473684,21.0763790497,26.3932796269,1
1,278.421052632,119.473684211,25.5024186501,29.0326075895,1
2,267.894736842,118.947368421,25.5024186501,29.0326075895,1
3,260.0,54.2105263158,25.5024186501,34.7781606315,1
4,244.210526316,67.8947368421,22.7226550172,28.1703101115,1
5,220.0,101.052631579,30.2438538279,33.0736847144,1
6,238.421052632,112.631578947,19.8429924965,26.7896846187,1
7,194.736842105,131.578947368,26.4110230129,32.4155183886,1
8,171.578947368,120.0,26.1469127827,35.3004995252,1
9,175.263157895,111.578947368,23.5322215045,31.7704495726,1
10,74.7368421053,62.1052631579,19.0610994186,25.7340641538,1
11,56.8421052632,66.3157894737,19.0610994186,25.7340641538,1
12,17.3684210526,39.4736842105,20.9672093605,31.1382176261,1
13,63.6842105263,33.1578947368,16.983439582,28.0243958635,1
14,72.1052631579,38.9473684211,15.2850956238,24.9697367144,1
