#item,x,y,dx,dy,label
0,25.8823529412,124.705882353,25.4292975669,31.4835131145,1
1,95.2941176471,232.941176471,25.4292975669,31.4835131145,1
2,220.0,270.588235294,30.769450056,38.0950508685,1
3,184.117647059,270.588235294,21.5470609852,28.7607322415,1
4,230.0,165.882352941,19.1984313378,25.6258124271,1
5,296.470588235,191.764705882,15.5507293836,16.8130955335,1
6,470.0,278.235294118,30.3039722674,47.0151262453,1
7,387.058823529,4.70588235294,27.132305627,24.361705204,1
8,158.235294118,417.647058824,25.8025526821,33.2448812804,1
9,360.555555556,361.666666667,33.0242123961,40.7706325877,1
10,418.333333333,334.444444444,36.3266336357,44.8476958465,1
11,428.333333333,400.0,39.9592969992,49.3324654312,1
