#item,x,y,dx,dy,label
0,140.588235294,298.235294118,38.1730900058,48.0841461199,1
1,130.588235294,338.823529412,34.3557810052,43.2757315079,1
2,165.294117647,346.470588235,37.7913591058,47.6033046587,1
3,213.529411765,292.941176471,30.6110008757,38.5586767736,1
4,19.4117647059,349.411764706,30.6110008757,38.5586767736,1
5,91.7647058824,441.176470588,27.5499007881,31.2325281866,1
6,177.058823529,451.764705882,33.3353799536,37.7913591058,1
7,235.882352941,0.588235294118,33.3353799536,34.0122231952,1
8,437.058823529,235.882352941,44.3693907182,49.7972959801,1
9,452.352941176,157.647058824,32.3452858336,40.3358097439,1
