#item,x,y,dx,dy,label
0,60.9523809524,346.666666667,36.8071159759,45.832719783,1
1,89.0476190476,339.523809524,36.8071159759,45.832719783,1
2,89.0476190476,415.714285714,36.8071159759,50.4159917613,1
3,153.80952381,304.761904762,40.4878275735,50.4159917613,1
4,178.571428571,351.428571429,36.4390448162,50.4159917613,1
5,113.333333333,164.761904762,44.0912442276,45.3743925852,1
6,70.0,122.857142857,39.6821198048,49.9118318437,1
7,265.714285714,205.238095238,43.6503317853,44.9206486593,1
8,309.523809524,204.761904762,43.6503317853,44.9206486593,1
9,296.666666667,140.0,35.3567687461,40.4285837934,1
10,270.952380952,109.523809524,35.3567687461,40.4285837934,1
11,372.380952381,265.238095238,31.8210918715,36.3857254141,1
12,373.333333333,395.238095238,31.8210918715,36.3857254141,1
13,399.047619048,353.80952381,35.0032010586,40.0242979555,1
14,418.095238095,350.952380952,35.0032010586,40.0242979555,1
15,347.142857143,322.380952381,28.3525928575,32.4196813439,1
16,425.238095238,436.666666667,31.1878521432,35.6616494783,1
17,248.823529412,0.588235294118,40.6611812576,39.6589255433,1
