#item,x,y,dx,dy,label
0,108.823529412,252.941176471,31.7491056304,31.5952691423,1
1,120.588235294,280.588235294,31.7491056304,31.5952691423,1
2,185.294117647,259.411764706,28.5741950673,31.5952691423,1
3,157.647058824,78.8235294118,25.459607805,25.5921680052,1
4,324.117647059,297.058823529,28.0055685855,28.1513848057,1
5,358.823529412,380.0,30.806125444,30.9665232863,1
6,425.294117647,369.411764706,41.002952966,41.2164424941,1
7,412.352941176,295.882352941,36.1682947818,30.0467865782,1
8,102.352941176,391.176470588,32.5514653036,30.0467865782,1
9,158.235294118,184.117647059,29.0033555855,26.7716868412,1
