#item,x,y,dx,dy,label
0,57.3684210526,335.789473684,30.1264515625,34.8235329054,1
1,4.21052631579,411.578947368,32.8077057515,42.1364748155,1
2,98.9473684211,359.473684211,29.2316658246,30.7174901405,1
3,119.473684211,361.578947368,29.2316658246,33.7892391546,1
4,95.2631578947,288.947368421,23.6776493179,30.4103152391,1
5,162.631578947,156.315789474,34.6664463664,44.5237425416,1
6,224.736842105,229.473684211,34.6664463664,40.0713682874,1
7,103.684210526,66.3157894737,25.2718394011,23.6617422601,1
8,221.052631579,26.3157894737,27.5210331078,28.6307081347,1
9,387.368421053,218.421052632,36.6304950665,38.1074725272,1
10,370.0,234.736842105,36.6304950665,38.1074725272,1
11,465.789473684,181.052631579,31.9882794592,41.4990375822,1
12,466.842105263,137.894736842,31.9882794592,41.4990375822,1
13,432.631578947,68.4210526316,38.7058181457,37.3491338239,1
14,440.526315789,30.5263157895,46.3656995567,44.7405274077,1
