#item,x,y,dx,dy,label
0,3.15789473684,132.631578947,27.2824681392,30.1467046446,1
1,14.2105263158,106.842105263,33.0117864484,36.4775126199,1
2,58.9473684211,74.7368421053,33.0117864484,36.4775126199,1
3,56.3157894737,163.684210526,29.7106078036,32.8297613579,1
4,51.5789473684,215.789473684,29.7106078036,32.8297613579,1
5,93.6842105263,67.3684210526,35.9498354423,36.1127374937,1
6,113.157894737,54.2105263158,29.1193667083,29.2513173699,1
7,253.157894737,65.2631578947,42.6336647976,35.3940940176,1
8,333.157894737,331.052631579,45.9637803549,50.7892652394,1
9,375.789473684,340.0,45.9637803549,50.7892652394,1
10,401.052631579,378.421052632,36.8583554666,40.7279117955,1
11,377.894736842,401.578947368,40.5441910133,49.2807732726,1
12,321.052631579,421.052631579,36.1248741928,43.9091689859,1
13,298.421052632,418.421052632,35.4059891964,48.3000858844,1
14,273.684210526,428.947368421,35.4059891964,43.470077296,1
15,458.421052632,283.157894737,35.4059891964,43.470077296,1
16,234.736842105,286.315789474,31.8653902767,39.1230695664,1
17,143.157894737,466.842105263,31.8653902767,31.6896863488,1
18,140.0,444.210526316,25.8109661242,25.6686459425,1
19,198.421052632,384.210526316,25.8109661242,25.6686459425,1
