#item,x,y,dx,dy,label
0,74.1176470588,82.9411764706,39.7523191297,55.080737595,1
1,151.176470588,1.76470588235,39.7523191297,44.6153974519,1
2,336.470588235,21.1764705882,39.7523191297,44.6153974519,1
3,345.882352941,52.3529411765,39.7523191297,49.0769371971,1
4,81.1764705882,200.588235294,43.7275510426,49.0769371971,1
5,42.3529411765,349.411764706,35.4193163445,44.1692434774,1
6,49.4117647059,384.117647059,31.8773847101,39.7523191297,1
7,172.941176471,314.117647059,31.8773847101,39.7523191297,1
8,194.117647059,294.705882353,31.8773847101,39.7523191297,1
9,235.882352941,319.411764706,25.8206816152,32.199378495,1
