#item,x,y,dx,dy,label
0,31.0,191.0,32.0433602637,31.0916404205,1
1,278.0,366.0,32.0433602637,31.0916404205,1
2,297.0,415.0,28.8390242373,33.8587964179,1
3,270.0,437.0,41.3829733997,40.1538577067,1
4,323.0,413.0,33.5202084537,32.5246247425,1
5,348.0,371.0,33.5202084537,43.2902755322,1
6,378.0,353.0,26.8798551591,31.558610863,1
7,453.0,344.0,21.7726826788,30.9305945068,1
8,379.0,454.0,41.1686212886,42.2090298566,1
9,437.222222222,475.555555556,33.4976889929,23.9338609519,1
10,356.111111111,476.111111111,30.1479200936,21.5404748567,1
