#item,x,y,dx,dy,label
0,15.2380952381,87.1428571429,34.2228812691,37.7350516561,1
1,39.0476190476,74.7619047619,37.645169396,41.5085568218,1
2,10.9523809524,106.19047619,33.8806524564,41.5085568218,1
3,139.523809524,186.19047619,40.5856335776,50.2253537543,1
4,169.047619048,165.238095238,29.2910576093,36.248140058,1
5,160.476190476,135.238095238,38.9863976779,36.248140058,1
6,158.571428571,103.333333333,38.2105683641,43.8602494702,1
7,180.476190476,70.4761904762,38.2105683641,43.8602494702,1
8,195.238095238,37.1428571429,27.8555043375,31.9741218638,1
9,427.142857143,104.285714286,36.7049195104,46.8133118208,1
10,441.428571429,256.19047619,21.6738879217,27.642792497,1
11,428.095238095,345.714285714,34.2113835734,47.9963723458,1
12,470.952380952,429.523809524,28.4115354132,61.9857775128,1
13,288.571428571,296.666666667,34.37795785,44.2883979339,1
14,62.380952381,355.238095238,41.5973289985,44.2883979339,1
15,31.4285714286,370.952380952,37.4375960987,44.2883979339,1
16,1.90476190476,241.428571429,24.5628068003,44.2883979339,1
17,1.90476190476,46.6666666667,17.9062861574,29.0576178844,1
18,10.0,471.176470588,31.5480082693,29.4048053033,1
19,70.0,2.94117647059,38.1730900058,35.579814417,1
